neuron_id,super_class,class,cell_type,side,nt_type,nt_score
720575940600961363,visual_projection,LC,LC4,left,ACH,0.74
720575940600962223,visual_projection,LC,LC4,left,ACH,0.99
720575940600962401,visual_projection,LC,LC4,left,ACH,0.67
720575940600963008,visual_projection,LC,LC4,left,ACH,0.72
720575940600963764,visual_projection,LC,LC4,left,ACH,0.87
720575940600964700,visual_projection,LC,LC4,left,ACH,0.83
720575940600965421,visual_projection,LC,LC4,left,ACH,0.87
720575940600966392,visual_projection,LC,LC4,left,ACH,0.82
720575940600966538,visual_projection,LC,LC4,left,ACH,0.82
720575940600966731,visual_projection,LC,LC4,left,ACH,0.93
720575940600967561,visual_projection,LC,LC4,left,ACH,0.94
720575940600968066,visual_projection,LC,LC4,left,ACH,0.81
720575940600968246,visual_projection,LC,LC4,left,ACH,0.79
720575940600968339,visual_projection,LC,LC4,left,ACH,0.62
720575940600968956,visual_projection,LC,LC4,left,ACH,0.69
720575940600969496,visual_projection,LC,LC4,left,ACH,0.79
720575940600969836,visual_projection,LC,LC4,left,ACH,0.96
720575940600970043,visual_projection,LC,LC4,left,ACH,0.91
720575940600970392,visual_projection,LC,LC4,left,ACH,0.88
720575940600971333,visual_projection,LC,LC4,left,ACH,0.91
720575940600972223,visual_projection,LC,LC4,left,ACH,0.73
720575940600972246,visual_projection,LC,LC4,left,ACH,0.66
720575940600972968,visual_projection,LC,LC4,left,ACH,0.96
720575940600973761,visual_projection,LC,LC4,left,ACH,0.64
720575940600974300,visual_projection,LC,LC4,left,ACH,0.94
720575940600975284,visual_projection,LC,LC4,left,ACH,0.63
720575940600976006,visual_projection,LC,LC4,left,ACH,0.97
720575940600976412,visual_projection,LC,LC4,left,ACH,0.83
720575940600976757,visual_projection,LC,LC4,left,ACH,0.72
720575940600976897,visual_projection,LC,LC4,left,ACH,0.98
720575940600977647,visual_projection,LC,LC4,right,ACH,0.97
720575940600978458,visual_projection,LC,LC4,right,ACH,0.85
720575940600978957,visual_projection,LC,LC4,right,ACH,0.85
720575940600979136,visual_projection,LC,LC4,right,ACH,0.88
720575940600979712,visual_projection,LC,LC4,right,ACH,0.87
720575940600980664,visual_projection,LC,LC4,right,ACH,0.84
720575940600981030,visual_projection,LC,LC4,right,ACH,0.69
720575940600981634,visual_projection,LC,LC4,right,ACH,0.92
720575940600982022,visual_projection,LC,LC4,right,ACH,0.72
720575940600982728,visual_projection,LC,LC4,right,ACH,0.71
720575940600982910,visual_projection,LC,LC4,right,ACH,0.88
720575940600983882,visual_projection,LC,LC4,right,ACH,0.87
720575940600984469,visual_projection,LC,LC4,right,ACH,0.75
720575940600985259,visual_projection,LC,LC4,right,ACH,0.98
720575940600985293,visual_projection,LC,LC4,right,ACH,0.67
720575940600985619,visual_projection,LC,LC4,right,ACH,0.96
720575940600986610,visual_projection,LC,LC4,right,ACH,0.84
720575940600987265,visual_projection,LC,LC4,right,ACH,0.82
720575940600988225,visual_projection,LC,LC4,right,ACH,0.79
720575940600988565,visual_projection,LC,LC4,right,ACH,0.89
720575940600988809,visual_projection,LC,LC4,right,ACH,0.74
720575940600989137,visual_projection,LC,LC4,right,ACH,0.67
720575940600990044,visual_projection,LC,LC4,right,ACH,0.98
720575940600990886,visual_projection,LC,LC4,right,ACH,0.88
720575940600991541,visual_projection,LC,LC4,right,ACH,0.88
720575940600991885,visual_projection,LC,LC4,right,ACH,0.77
720575940600992157,visual_projection,LC,LC4,right,ACH,0.68
720575940600992867,visual_projection,LC,LC4,right,ACH,0.63
720575940600993130,visual_projection,LC,LC4,right,ACH,0.91
720575940600993868,visual_projection,LC,LC4,right,ACH,0.6
720575940600994264,visual_projection,LC,LC4,right,ACH,0.77
720575940600994694,visual_projection,LC,LC4,right,ACH,0.98
720575940600995600,visual_projection,LC,LC4,right,ACH,0.76
720575940600996503,visual_projection,LC,LC4,right,ACH,0.75
720575940600997063,visual_projection,LC,LC4,right,ACH,0.75
720575940600997912,visual_projection,LC,LC4,right,ACH,0.79
720575940600998797,visual_projection,LC,LC4,right,ACH,0.83
720575940600999574,visual_projection,LC,LC4,right,ACH,0.87
720575940600999741,visual_projection,LC,LC4,right,ACH,0.78
720575940601000560,visual_projection,LC,LC4,right,ACH,0.93
720575940601000862,visual_projection,LC,LC4,right,ACH,0.61
720575940601001130,visual_projection,LC,LC4,right,ACH,0.97
720575940601001206,visual_projection,LC,LC4,right,ACH,0.73
720575940601002116,visual_projection,LC,LC4,right,ACH,0.75
720575940601002866,visual_projection,LC,LC4,right,ACH,0.63
720575940601003831,visual_projection,LC,LC4,right,ACH,0.95
720575940601003927,visual_projection,LC,LC4,right,ACH,0.73
720575940601004556,visual_projection,LC,LC4,right,ACH,0.95
720575940601005278,visual_projection,LC,LC4,right,ACH,0.61
720575940601006244,visual_projection,LC,LC4,right,ACH,0.85
720575940601006866,visual_projection,LPLC,LPLC2,left,ACH,0.95
720575940601007027,visual_projection,LPLC,LPLC2,left,ACH,0.62
720575940601007367,visual_projection,LPLC,LPLC2,left,ACH,0.68
720575940601007562,visual_projection,LPLC,LPLC2,left,ACH,0.76
720575940601008130,visual_projection,LPLC,LPLC2,left,ACH,0.88
720575940601008878,visual_projection,LPLC,LPLC2,left,ACH,0.81
720575940601009555,visual_projection,LPLC,LPLC2,left,ACH,0.71
720575940601009799,visual_projection,LPLC,LPLC2,left,ACH,0.64
720575940601010202,visual_projection,LPLC,LPLC2,left,ACH,0.82
720575940601011063,visual_projection,LPLC,LPLC2,left,ACH,0.79
720575940601011119,visual_projection,LPLC,LPLC2,left,ACH,0.74
720575940601011557,visual_projection,LPLC,LPLC2,left,ACH,0.63
720575940601012401,visual_projection,LPLC,LPLC2,left,ACH,0.86
720575940601013016,visual_projection,LPLC,LPLC2,left,ACH,0.79
720575940601013116,visual_projection,LPLC,LPLC2,left,ACH,0.61
720575940601013291,visual_projection,LPLC,LPLC2,left,ACH,0.85
720575940601013375,visual_projection,LPLC,LPLC2,left,ACH,0.78
720575940601013494,visual_projection,LPLC,LPLC2,left,ACH,0.72
720575940601013902,visual_projection,LPLC,LPLC2,left,ACH,0.78
720575940601014819,visual_projection,LPLC,LPLC2,left,ACH,0.86
720575940601014913,visual_projection,LPLC,LPLC2,left,ACH,0.85
720575940601015310,visual_projection,LPLC,LPLC2,left,ACH,0.67
720575940601016217,visual_projection,LPLC,LPLC2,left,ACH,0.75
720575940601016409,visual_projection,LPLC,LPLC2,left,ACH,0.77
720575940601016679,visual_projection,LPLC,LPLC2,left,ACH,0.77
720575940601016949,visual_projection,LPLC,LPLC2,left,ACH,0.69
720575940601017225,visual_projection,LPLC,LPLC2,left,ACH,0.82
720575940601017380,visual_projection,LPLC,LPLC2,left,ACH,0.89
720575940601018064,visual_projection,LPLC,LPLC2,left,ACH,0.64
720575940601018749,visual_projection,LPLC,LPLC2,left,ACH,0.73
720575940601019304,visual_projection,LPLC,LPLC2,left,ACH,0.76
720575940601020079,visual_projection,LPLC,LPLC2,left,ACH,0.83
720575940601020646,visual_projection,LPLC,LPLC2,left,ACH,0.62
720575940601021043,visual_projection,LPLC,LPLC2,left,ACH,0.92
720575940601021472,visual_projection,LPLC,LPLC2,left,ACH,0.98
720575940601022176,visual_projection,LPLC,LPLC2,left,ACH,0.94
720575940601022663,visual_projection,LPLC,LPLC2,left,ACH,0.82
720575940601022905,visual_projection,LPLC,LPLC2,left,ACH,0.79
720575940601022986,visual_projection,LPLC,LPLC2,left,ACH,0.75
720575940601023861,visual_projection,LPLC,LPLC2,left,ACH,0.88
720575940601024376,visual_projection,LPLC,LPLC2,left,ACH,0.82
720575940601024906,visual_projection,LPLC,LPLC2,left,ACH,0.91
720575940601025600,visual_projection,LPLC,LPLC2,left,ACH,0.98
720575940601025751,visual_projection,LPLC,LPLC2,left,ACH,0.65
720575940601026527,visual_projection,LPLC,LPLC2,left,ACH,0.78
720575940601027499,visual_projection,LPLC,LPLC2,left,ACH,0.98
720575940601028495,visual_projection,LPLC,LPLC2,left,ACH,0.68
720575940601028693,visual_projection,LPLC,LPLC2,left,ACH,0.65
720575940601029127,visual_projection,LPLC,LPLC2,left,ACH,0.63
720575940601029827,visual_projection,LPLC,LPLC2,left,ACH,0.77
720575940601030670,visual_projection,LPLC,LPLC2,left,ACH,0.84
720575940601031525,visual_projection,LPLC,LPLC2,left,ACH,0.83
720575940601031853,visual_projection,LPLC,LPLC2,left,ACH,0.96
720575940601032790,visual_projection,LPLC,LPLC2,left,ACH,0.91
720575940601032880,visual_projection,LPLC,LPLC2,left,ACH,0.75
720575940601033287,visual_projection,LPLC,LPLC2,left,ACH,0.82
720575940601034165,visual_projection,LPLC,LPLC2,left,ACH,0.71
720575940601034635,visual_projection,LPLC,LPLC2,left,ACH,0.96
720575940601034648,visual_projection,LPLC,LPLC2,left,ACH,0.91
720575940601035287,visual_projection,LPLC,LPLC2,left,ACH,0.83
720575940601036088,visual_projection,LPLC,LPLC2,left,ACH,0.76
720575940601036513,visual_projection,LPLC,LPLC2,left,ACH,0.66
720575940601037094,visual_projection,LPLC,LPLC2,left,ACH,0.83
720575940601037871,visual_projection,LPLC,LPLC2,left,ACH,0.98
720575940601037974,visual_projection,LPLC,LPLC2,left,ACH,0.96
720575940601038551,visual_projection,LPLC,LPLC2,left,ACH,0.9
720575940601039356,visual_projection,LPLC,LPLC2,left,ACH,0.71
720575940601039905,visual_projection,LPLC,LPLC2,left,ACH,0.94
720575940601040804,visual_projection,LPLC,LPLC2,left,ACH,0.76
720575940601041197,visual_projection,LPLC,LPLC2,left,ACH,0.86
720575940601041783,visual_projection,LPLC,LPLC2,left,ACH,0.84
720575940601041822,visual_projection,LPLC,LPLC2,left,ACH,0.67
720575940601042235,visual_projection,LPLC,LPLC2,left,ACH,0.66
720575940601042859,visual_projection,LPLC,LPLC2,left,ACH,0.87
720575940601043271,visual_projection,LPLC,LPLC2,left,ACH,0.62
720575940601044182,visual_projection,LPLC,LPLC2,left,ACH,0.94
720575940601044890,visual_projection,LPLC,LPLC2,left,ACH,0.69
720575940601045654,visual_projection,LPLC,LPLC2,left,ACH,0.79
720575940601045930,visual_projection,LPLC,LPLC2,left,ACH,0.95
720575940601045951,visual_projection,LPLC,LPLC2,left,ACH,0.73
720575940601046764,visual_projection,LPLC,LPLC2,right,ACH,0.72
720575940601047052,visual_projection,LPLC,LPLC2,right,ACH,0.93
720575940601047931,visual_projection,LPLC,LPLC2,right,ACH,0.87
720575940601048032,visual_projection,LPLC,LPLC2,right,ACH,0.98
720575940601048266,visual_projection,LPLC,LPLC2,right,ACH,0.65
720575940601049264,visual_projection,LPLC,LPLC2,right,ACH,0.89
720575940601050057,visual_projection,LPLC,LPLC2,right,ACH,0.92
720575940601050333,visual_projection,LPLC,LPLC2,right,ACH,0.88
720575940601050953,visual_projection,LPLC,LPLC2,right,ACH,0.85
720575940601051146,visual_projection,LPLC,LPLC2,right,ACH,0.77
720575940601052082,visual_projection,LPLC,LPLC2,right,ACH,0.92
720575940601052841,visual_projection,LPLC,LPLC2,right,ACH,0.79
720575940601053370,visual_projection,LPLC,LPLC2,right,ACH,0.94
720575940601054211,visual_projection,LPLC,LPLC2,right,ACH,0.62
720575940601055022,visual_projection,LPLC,LPLC2,right,ACH,0.66
720575940601055341,visual_projection,LPLC,LPLC2,right,ACH,0.88
720575940601055755,visual_projection,LPLC,LPLC2,right,ACH,0.65
720575940601056627,visual_projection,LPLC,LPLC2,right,ACH,0.8
720575940601057210,visual_projection,LPLC,LPLC2,right,ACH,0.61
720575940601057408,visual_projection,LPLC,LPLC2,right,ACH,0.94
720575940601057614,visual_projection,LPLC,LPLC2,right,ACH,0.93
720575940601057870,visual_projection,LPLC,LPLC2,right,ACH,0.61
720575940601057922,visual_projection,LPLC,LPLC2,right,ACH,0.96
720575940601058644,visual_projection,LPLC,LPLC2,right,ACH,0.68
720575940601059022,visual_projection,LPLC,LPLC2,right,ACH,0.92
720575940601059540,visual_projection,LPLC,LPLC2,right,ACH,0.75
720575940601060486,visual_projection,LPLC,LPLC2,right,ACH,0.65
720575940601060518,visual_projection,LPLC,LPLC2,right,ACH,0.69
720575940601061019,visual_projection,LPLC,LPLC2,right,ACH,0.83
720575940601061201,visual_projection,LPLC,LPLC2,right,ACH,0.97
720575940601061687,visual_projection,LPLC,LPLC2,right,ACH,0.83
720575940601062046,visual_projection,LPLC,LPLC2,right,ACH,0.73
720575940601062904,visual_projection,LPLC,LPLC2,right,ACH,0.95
720575940601063671,visual_projection,LPLC,LPLC2,right,ACH,0.92
720575940601063764,visual_projection,LPLC,LPLC2,right,ACH,0.71
720575940601064160,visual_projection,LPLC,LPLC2,right,ACH,0.62
720575940601065035,visual_projection,LPLC,LPLC2,right,ACH,0.82
720575940601066024,visual_projection,LPLC,LPLC2,right,ACH,0.68
720575940601066251,visual_projection,LPLC,LPLC2,right,ACH,0.85
720575940601066945,visual_projection,LPLC,LPLC2,right,ACH,0.68
720575940601067613,visual_projection,LPLC,LPLC2,right,ACH,0.76
720575940601067634,visual_projection,LPLC,LPLC2,right,ACH,0.94
720575940601068625,visual_projection,LPLC,LPLC2,right,ACH,0.9
720575940601068635,visual_projection,LPLC,LPLC2,right,ACH,0.78
720575940601068771,visual_projection,LPLC,LPLC2,right,ACH,0.85
720575940601069387,visual_projection,LPLC,LPLC2,right,ACH,0.91
720575940601069617,visual_projection,LPLC,LPLC2,right,ACH,0.7
720575940601070442,visual_projection,LPLC,LPLC2,right,ACH,0.97
720575940601071172,visual_projection,LPLC,LPLC2,right,ACH,0.98
720575940601071831,visual_projection,LPLC,LPLC2,right,ACH,0.71
720575940601072748,visual_projection,LPLC,LPLC2,right,ACH,0.75
720575940601073106,visual_projection,LPLC,LPLC2,right,ACH,0.78
720575940601073330,visual_projection,LPLC,LPLC2,right,ACH,0.78
720575940601074024,visual_projection,LPLC,LPLC2,right,ACH,0.8
720575940601074663,visual_projection,LPLC,LPLC2,right,ACH,0.75
720575940601074768,visual_projection,LPLC,LPLC2,right,ACH,0.6
720575940601075447,visual_projection,LPLC,LPLC2,right,ACH,0.98
720575940601076307,visual_projection,LPLC,LPLC2,right,ACH,0.75
720575940601076970,visual_projection,LPLC,LPLC2,right,ACH,0.83
720575940601077260,visual_projection,LPLC,LPLC2,right,ACH,0.72
720575940601077371,visual_projection,LPLC,LPLC2,right,ACH,0.79
720575940601077716,visual_projection,LPLC,LPLC2,right,ACH,0.99
720575940601078372,visual_projection,LPLC,LPLC2,right,ACH,0.73
720575940601078656,visual_projection,LPLC,LPLC2,right,ACH,0.7
720575940601079385,visual_projection,LPLC,LPLC2,right,ACH,0.97
720575940601080053,visual_projection,LPLC,LPLC2,right,ACH,0.72
720575940601080207,visual_projection,LPLC,LPLC2,right,ACH,0.8
720575940601080454,visual_projection,LPLC,LPLC2,right,ACH,0.95
720575940601081279,visual_projection,LPLC,LPLC2,right,ACH,0.93
720575940601082109,visual_projection,LPLC,LPLC2,right,ACH,0.83
720575940601082786,visual_projection,LPLC,LPLC2,right,ACH,0.72
720575940601082930,visual_projection,LPLC,LPLC2,right,ACH,0.88
720575940601083602,visual_projection,LPLC,LPLC2,right,ACH,0.79
720575940601083905,visual_projection,LPLC,LPLC2,right,ACH,0.7
720575940601084334,visual_projection,LPLC,LPLC2,right,ACH,0.76
720575940601085089,visual_projection,LPLC,LPLC2,right,ACH,0.61
720575940601085815,visual_projection,LPLC,LPLC2,right,ACH,0.99
720575940601086651,visual_projection,LPLC,LPLC2,right,ACH,0.67
720575940601087395,visual_projection,LPLC,LPLC2,right,ACH,0.88
720575940601088098,visual_projection,LPLC,LPLC2,right,ACH,0.81
720575940601088902,sensory,olfactory,ORN,left,ACH,0.79
720575940601089866,sensory,olfactory,ORN,left,ACH,0.86
720575940601090386,sensory,olfactory,ORN,left,ACH,0.72
720575940601090561,sensory,olfactory,ORN,left,ACH,0.93
720575940601091459,sensory,olfactory,ORN,left,ACH,0.82
720575940601091760,sensory,olfactory,ORN,left,ACH,0.64
720575940601091892,sensory,olfactory,ORN,left,ACH,0.89
720575940601092635,sensory,olfactory,ORN,left,ACH,0.92
720575940601093417,sensory,olfactory,ORN,left,ACH,0.96
720575940601094387,sensory,olfactory,ORN,left,ACH,0.87
720575940601094731,sensory,olfactory,ORN,left,ACH,0.86
720575940601094959,sensory,olfactory,ORN,left,ACH,0.74
720575940601095722,sensory,olfactory,ORN,left,ACH,0.94
720575940601096153,sensory,olfactory,ORN,left,ACH,0.91
720575940601096493,sensory,olfactory,ORN,left,ACH,0.74
720575940601097093,sensory,olfactory,ORN,left,ACH,0.71
720575940601097965,sensory,olfactory,ORN,left,ACH,0.65
720575940601098020,sensory,olfactory,ORN,left,ACH,0.94
720575940601098618,sensory,olfactory,ORN,left,ACH,0.83
720575940601099254,sensory,olfactory,ORN,left,ACH,0.63
720575940601100165,sensory,olfactory,ORN,left,ACH,0.68
720575940601100288,sensory,olfactory,ORN,left,ACH,0.94
720575940601100679,sensory,olfactory,ORN,left,ACH,0.81
720575940601101103,sensory,olfactory,ORN,left,ACH,0.62
720575940601101978,sensory,olfactory,ORN,left,ACH,0.66
720575940601102184,sensory,olfactory,ORN,left,ACH,0.73
720575940601102768,sensory,olfactory,ORN,left,ACH,0.95
720575940601103237,sensory,olfactory,ORN,left,ACH,0.66
720575940601104121,sensory,olfactory,ORN,left,ACH,0.88
720575940601104919,sensory,olfactory,ORN,left,ACH,0.63
720575940601105260,sensory,olfactory,ORN,left,ACH,0.85
720575940601105442,sensory,olfactory,ORN,left,ACH,0.72
720575940601105502,sensory,olfactory,ORN,left,ACH,0.6
720575940601105783,sensory,olfactory,ORN,left,ACH,0.68
720575940601106576,sensory,olfactory,ORN,left,ACH,0.67
720575940601107359,sensory,olfactory,ORN,left,ACH,0.66
720575940601108164,sensory,olfactory,ORN,left,ACH,0.9
720575940601108255,sensory,olfactory,ORN,left,ACH,0.65
720575940601108700,sensory,olfactory,ORN,left,ACH,0.85
720575940601109114,sensory,olfactory,ORN,left,ACH,0.77
720575940601109603,sensory,olfactory,ORN,left,ACH,0.75
720575940601109642,sensory,olfactory,ORN,left,ACH,0.81
720575940601110391,sensory,olfactory,ORN,left,ACH,0.75
720575940601110406,sensory,olfactory,ORN,left,ACH,0.95
720575940601111182,sensory,olfactory,ORN,left,ACH,0.92
720575940601111378,sensory,olfactory,ORN,left,ACH,0.61
720575940601111383,sensory,olfactory,ORN,left,ACH,0.84
720575940601111638,sensory,olfactory,ORN,left,ACH,0.69
720575940601112537,sensory,olfactory,ORN,left,ACH,0.73
720575940601112670,sensory,olfactory,ORN,left,ACH,0.64
720575940601113186,sensory,olfactory,ORN,left,ACH,0.83
720575940601113358,sensory,olfactory,ORN,left,ACH,0.63
720575940601113405,sensory,olfactory,ORN,left,ACH,0.72
720575940601113703,sensory,olfactory,ORN,left,ACH,0.78
720575940601114236,sensory,olfactory,ORN,left,ACH,0.83
